,Suburb,Suburb Latitude,Suburb Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
250,Melbourne CBD,-37.8141823,144.9598007,Haigh's Chocolates,-37.81539854878121,144.96425877366883,Candy Store
251,Melbourne CBD,-37.8141823,144.9598007,Gewürzhaus,-37.815924154191755,144.9646277651457,Gourmet Shop
252,Melbourne CBD,-37.8141823,144.9598007,Emporium Melbourne,-37.81188804016084,144.9637433770105,Shopping Mall
253,Melbourne CBD,-37.8141823,144.9598007,Operator25,-37.81070534953176,144.95707481619982,Café
254,Melbourne CBD,-37.8141823,144.9598007,Mr. Nice Guy,-37.813426911530364,144.95559863287744,Thai Restaurant
255,Melbourne CBD,-37.8141823,144.9598007,Calia,-37.812723955464676,144.96393013297285,Japanese Restaurant
256,Melbourne CBD,-37.8141823,144.9598007,ABC Chicken,-37.81007738041657,144.95849047002224,Korean Restaurant
257,Melbourne CBD,-37.8141823,144.9598007,The Block Arcade,-37.81557104588208,144.96440191767388,Shopping Mall
258,Melbourne CBD,-37.8141823,144.9598007,Bonnie Coffee Brewers,-37.81815281375645,144.95763595886933,Coffee Shop
259,Melbourne CBD,-37.8141823,144.9598007,Thrive,-37.8118884533949,144.9639617045775,Gluten-free Restaurant
260,Melbourne CBD,-37.8141823,144.9598007,Hopetoun Tea Rooms,-37.8158956539559,144.96463355559032,Tea Room
261,Melbourne CBD,-37.8141823,144.9598007,11 Inch Pizza,-37.81551487511922,144.9631654912174,Pizza Place
262,Melbourne CBD,-37.8141823,144.9598007,Lt. Osteria,-37.81516291319035,144.95712812336555,Coffee Shop
263,Melbourne CBD,-37.8141823,144.9598007,Brewers Place,-37.81500435805997,144.95725274175516,Café
264,Melbourne CBD,-37.8141823,144.9598007,Haigh's Chocolates,-37.81808722721517,144.95792520419096,Candy Store
265,Melbourne CBD,-37.8141823,144.9598007,LB2,-37.817188330293625,144.95666831378213,Coffee Shop
266,Melbourne CBD,-37.8141823,144.9598007,Mason Dixon American Sandwich Bar,-37.81775,144.95798,Sandwich Place
267,Melbourne CBD,-37.8141823,144.9598007,Kedai Satay,-37.81574254409349,144.95549314600848,Indonesian Restaurant
268,Melbourne CBD,-37.8141823,144.9598007,Betty's Burgers,-37.81593024538185,144.96379847925107,Burger Joint
269,Melbourne CBD,-37.8141823,144.9598007,MUJI 無印良品,-37.812001,144.964102,Miscellaneous Shop
270,Melbourne CBD,-37.8141823,144.9598007,Bartronica,-37.817706852289035,144.96306839455582,Bar
271,Melbourne CBD,-37.8141823,144.9598007,RMIT Capitol Theatre,-37.81492836142969,144.9653971632941,Movie Theater
272,Melbourne CBD,-37.8141823,144.9598007,Guzman y Gomez,-37.812636706877136,144.96377603497032,Mexican Restaurant
273,Melbourne CBD,-37.8141823,144.9598007,Royal St. Collins,-37.815363,144.964899,Dessert Shop
274,Melbourne CBD,-37.8141823,144.9598007,8bit,-37.81260269409117,144.96491642411019,Burger Joint
275,Melbourne CBD,-37.8141823,144.9598007,Delhi Rocks,-37.815047519878355,144.95513103270522,Indian Restaurant
276,Melbourne CBD,-37.8141823,144.9598007,Nespresso Boutique,-37.812153,144.96373,Coffee Shop
277,Melbourne CBD,-37.8141823,144.9598007,Rustica,-37.81152790702189,144.96349185547385,Café
278,Melbourne CBD,-37.8141823,144.9598007,Scugnizzo,-37.81511100407987,144.95565177197352,Italian Restaurant
279,Melbourne CBD,-37.8141823,144.9598007,Mecca Maxima,-37.81077231855533,144.96317401862828,Cosmetics Shop
280,Melbourne CBD,-37.8141823,144.9598007,Maha Restaurant,-37.81822066730014,144.96218188414755,Middle Eastern Restaurant
281,Melbourne CBD,-37.8141823,144.9598007,Cafenatics,-37.81751867892131,144.9576955367793,Café
282,Melbourne CBD,-37.8141823,144.9598007,G2 Korean BBQ,-37.81149455014165,144.96200804761327,Korean Restaurant
283,Melbourne CBD,-37.8141823,144.9598007,Huxtaburger,-37.817334425040606,144.96294218475475,Burger Joint
284,Melbourne CBD,-37.8141823,144.9598007,David Jones Food Hall,-37.81383950834457,144.9645860225065,Food Court
285,Melbourne CBD,-37.8141823,144.9598007,The Old Chamber,-37.81700465429694,144.96155525621458,Coffee Shop
286,Melbourne CBD,-37.8141823,144.9598007,Somerset on Elizabeth,-37.81257836240026,144.962452261036,Hotel
287,Melbourne CBD,-37.8141823,144.9598007,Nando's,-37.809903723294006,144.96122877526793,Portuguese Restaurant
288,Melbourne CBD,-37.8141823,144.9598007,Saluministi,-37.81821962428019,144.9610533664612,Sandwich Place
289,Melbourne CBD,-37.8141823,144.9598007,David Jones - Women's Store,-37.81339880479703,144.9644166298955,Department Store
290,Melbourne CBD,-37.8141823,144.9598007,Cat Cafe Melbourne,-37.81128424650995,144.95982527732846,Pet Café
291,Melbourne CBD,-37.8141823,144.9598007,Pronto on Flinders,-37.817623594892474,144.96310442368753,Italian Restaurant
292,Melbourne CBD,-37.8141823,144.9598007,Raw Trader,-37.811302,144.961,Café
293,Melbourne CBD,-37.8141823,144.9598007,The Bank On Collins,-37.816753,144.961318,Australian Restaurant
294,Melbourne CBD,-37.8141823,144.9598007,Vapiano,-37.817509649318104,144.9630007631548,Italian Restaurant
295,Melbourne CBD,-37.8141823,144.9598007,Buza Chicken,-37.809914375860785,144.9583371003608,Fried Chicken Joint
296,Melbourne CBD,-37.8141823,144.9598007,Mr Banks,-37.81751803410487,144.96303718951106,Café
297,Melbourne CBD,-37.8141823,144.9598007,Badger vs Hawk,-37.81089834573269,144.95956632347708,Bar
298,Melbourne CBD,-37.8141823,144.9598007,City Tempo Apartments,-37.8100726660121,144.9583038751769,Hotel
299,North Melbourne,-37.8076092,144.9423514,Toasta & Co.,-37.80928,144.94612,Sandwich Place
300,North Melbourne,-37.8076092,144.9423514,Roller Door,-37.80582848466946,144.9422712293237,Café
301,North Melbourne,-37.8076092,144.9423514,Embassy Cafe,-37.80795968141825,144.94776451133393,Café
302,North Melbourne,-37.8076092,144.9423514,Butcher Shop Cafe,-37.80803,144.94561,Café
303,North Melbourne,-37.8076092,144.9423514,North Melbourne Take Away,-37.80443438133668,144.9431783479228,Café
304,North Melbourne,-37.8076092,144.9423514,Miller Street Park,-37.80606842453851,144.9470226514264,Park
305,North Melbourne,-37.8076092,144.9423514,Arena Theatre Company,-37.803571,144.943483,Theater
306,Port Melbourne,-37.8332,144.9125,Westgate Park,-37.8319545436178,144.9109901396239,Park
307,Port Melbourne,-37.8332,144.9125,Pink Lake,-37.83187817909985,144.910925397911,Lake
308,Port Melbourne,-37.8332,144.9125,Go Kart Club Of Victoria,-37.83104844726531,144.91248400510906,Racetrack
309,Port Melbourne,-37.8332,144.9125,HWT - Pressclub Gym,-37.82988532166865,144.91178531553695,Gym
310,Port Melbourne,-37.8332,144.9125,Carnival Spirit,-37.83247241279052,144.91673538804048,Boat or Ferry
311,Port Melbourne,-37.8332,144.9125,Melbourne International Shooting Club,-37.82935484510192,144.91289247248162,Athletics & Sports
312,Parkville,-37.7871148,144.9515533,Zoos Victoria,-37.786022,144.95026,Zoo Exhibit
313,Parkville,-37.7871148,144.9515533,Elephant Village,-37.785377940792706,144.9506144114724,Zoo Exhibit
314,Parkville,-37.7871148,144.9515533,Melbourne Zoo,-37.78452019757323,144.95258331298828,Zoo
315,Parkville,-37.7871148,144.9515533,Trail of the Elephants,-37.784931927509774,144.95159840846512,Zoo Exhibit
316,Parkville,-37.7871148,144.9515533,Gorilla Rainforest,-37.78580906537368,144.95193178710932,Zoo Exhibit
317,Parkville,-37.7871148,144.9515533,Orang-utan Sanctuary,-37.78492882765273,144.95109594211036,Zoo Exhibit
318,Parkville,-37.7871148,144.9515533,Butterfly Garden,-37.78584422139732,144.95052837949635,Sculpture Garden
319,Parkville,-37.7871148,144.9515533,Lion Enclosure,-37.783519414439596,144.95118437553907,Zoo Exhibit
320,Parkville,-37.7871148,144.9515533,State Netball Hockey Centre,-37.78523755122001,144.94758183750625,Hockey Arena
321,Parkville,-37.7871148,144.9515533,Royal Park,-37.78930509186199,144.9529881222548,Park
322,Parkville,-37.7871148,144.9515533,Lakeside Bistro,-37.7837301645416,144.95328808218193,Food
323,Parkville,-37.7871148,144.9515533,Lemur Island,-37.78491361850173,144.95292117668063,Zoo Exhibit
324,Parkville,-37.7871148,144.9515533,Wild Sea,-37.784227363680436,144.95198555798225,Zoo Exhibit
325,Parkville,-37.7871148,144.9515533,Giraffe Outlet,-37.784193295927444,144.9515467997372,BBQ Joint
326,Parkville,-37.7871148,144.9515533,Australian Bush,-37.78427681545225,144.9496465568219,Zoo Exhibit
327,Parkville,-37.7871148,144.9515533,The Cage,-37.78551386784961,144.9476415386953,Basketball Court
328,Parkville,-37.7871148,144.9515533,Melbourne Zoo Bakery,-37.783625226223606,144.9530314110633,Bakery
329,Southbank,-37.825361799999996,144.96402030000002,Malthouse Theatre,-37.82687414217311,144.96675963880327,Theater
330,Southbank,-37.825361799999996,144.96402030000002,Melbourne Recital Centre,-37.823685111092594,144.96759905765907,Performing Arts Venue
331,Southbank,-37.825361799999996,144.96402030000002,My Goodness Pizza,-37.824102,144.961944,Pizza Place
332,Southbank,-37.825361799999996,144.96402030000002,Southbank Theatre,-37.82391914881225,144.96827614059018,Performing Arts Venue
333,Southbank,-37.825361799999996,144.96402030000002,Bella Apartment Hotel,-37.82567153486701,144.960086810339,Hotel
334,Southbank,-37.825361799999996,144.96402030000002,Broad Bean Organic Grocer,-37.822588133489276,144.96691242605993,Grocery Store
335,Southbank,-37.825361799999996,144.96402030000002,Louis Vuitton,-37.8225552,144.9605453,Boutique
336,Southbank,-37.825361799999996,144.96402030000002,Crown Promenade Hotel,-37.823617707380166,144.96017932891846,Hotel
337,Southbank,-37.825361799999996,144.96402030000002,Eureka Skydeck 88,-37.82158878893734,144.96459442161472,Scenic Lookout
338,Southbank,-37.825361799999996,144.96402030000002,Boccata Italian Deli,-37.822354594468756,144.96298649234924,Café
339,Southbank,-37.825361799999996,144.96402030000002,My Pet Warehouse,-37.82859251442983,144.9616511941645,Pet Store
340,Southbank,-37.825361799999996,144.96402030000002,Chemist Warehouse,-37.827794875920354,144.9661557099395,Pharmacy
341,Southbank,-37.825361799999996,144.96402030000002,Belgian Beer Cafe Melbourne,-37.821484,144.964225,Bar
342,Southbank,-37.825361799999996,144.96402030000002,Kenny's Bakery,-37.821691015143045,144.9630308246366,Bakery
343,Southbank,-37.825361799999996,144.96402030000002,28 Skybar Lounge,-37.82545488281975,144.9583508286422,Lounge
344,Southbank,-37.825361799999996,144.96402030000002,Australian Centre for Contemporary Art (ACCA),-37.82676943134312,144.96674838477335,Art Gallery
345,Southbank,-37.825361799999996,144.96402030000002,The Bond Store,-37.82162450045496,144.9638952464195,Café
346,Southbank,-37.825361799999996,144.96402030000002,Atrium Bar,-37.82235407890874,144.95983516312162,Bar
347,Southbank,-37.825361799999996,144.96402030000002,Downstairs Bistro & Lounge,-37.82955968710512,144.96557061807465,Restaurant
348,Southbank,-37.825361799999996,144.96402030000002,The Meat & Wine Co,-37.82129760704298,144.96167257888538,Steakhouse
349,Southbank,-37.825361799999996,144.96402030000002,Shuji Sushi,-37.82170092185682,144.9629169650518,Sushi Restaurant
350,Southbank,-37.825361799999996,144.96402030000002,Wrap Apartments,-37.82304534542771,144.9635269003633,Hotel
351,Southbank,-37.825361799999996,144.96402030000002,Cafenatics,-37.82154407995661,144.96210704396785,Café
352,Southbank,-37.825361799999996,144.96402030000002,IGA X-press Southbank,-37.82244,144.96503,Grocery Store
353,Southbank,-37.825361799999996,144.96402030000002,Nashi,-37.821709161430874,144.9629902467567,Café
354,Southbank,-37.825361799999996,144.96402030000002,Woolworths Metro,-37.82676512934315,144.9594758183418,Supermarket
355,Southbank,-37.825361799999996,144.96402030000002,Guava Bean,-37.82134371969007,144.96186933787504,Coffee Shop
356,Southbank,-37.825361799999996,144.96402030000002,IGA,-37.827584752599,144.96619804050653,Grocery Store
357,Southbank,-37.825361799999996,144.96402030000002,Mesh,-37.82315960844443,144.9602231166398,Restaurant
358,Southbank,-37.825361799999996,144.96402030000002,Enlightened Cuisine,-37.824833517707695,144.96043336539142,Vegetarian / Vegan Restaurant
359,Southbank,-37.825361799999996,144.96402030000002,A Treat of France,-37.826776994366156,144.9591967292268,Bakery
360,Southbank,-37.825361799999996,144.96402030000002,Burnley Tunnel,-37.826550883596745,144.9656337180291,Tunnel
361,Southbank,-37.825361799999996,144.96402030000002,Pellaroma Cafe Bar,-37.8221487271507,144.96222936347212,Coffee Shop
362,Southbank,-37.825361799999996,144.96402030000002,Malthouse Kitchen,-37.82699,144.96667,Café
363,Southbank,-37.825361799999996,144.96402030000002,Teak Room,-37.8232744603124,144.96027057059612,Casino
364,Southbank,-37.825361799999996,144.96402030000002,The Waiting Room,-37.82224639947649,144.96092402054504,Bar
365,Southbank,-37.825361799999996,144.96402030000002,Fabrique,-37.82632487203032,144.95943502680444,Nightclub
366,Southbank,-37.825361799999996,144.96402030000002,Freshwater Place IGA,-37.822113164133604,144.96226972242195,Grocery Store
367,Southbank,-37.825361799999996,144.96402030000002,Mr Burger,-37.82241704484385,144.96706964617707,Food Truck
368,Southbank,-37.825361799999996,144.96402030000002,Follow Me Fit HQ,-37.827002523273975,144.96146052296135,Gym
369,Southbank,-37.825361799999996,144.96402030000002,Blondie,-37.823681721051756,144.96784700640583,French Restaurant
370,Southbank,-37.825361799999996,144.96402030000002,Script Bar & Bistro,-37.823745179223586,144.9682036242058,Bar
371,Southbank,-37.825361799999996,144.96402030000002,Mantra Southbank Hotel,-37.82163888624888,144.96691510510044,Hotel
372,Southbank,-37.825361799999996,144.96402030000002,Gallery Tower,-37.82215207077116,144.967403086183,Hotel
373,South Wharf,-37.8253279,144.9493432,Hooks at the Yarra,-37.8240588929445,144.94760559723136,Seafood Restaurant
374,South Wharf,-37.8253279,144.9493432,The General Assembly,-37.82411,144.95061,Australian Restaurant
375,South Wharf,-37.8253279,144.9493432,Pan Pacific Melbourne,-37.82508643762141,144.95088976444836,Hotel
376,South Wharf,-37.8253279,144.9493432,Bonds Outlet,-37.82476603132483,144.94907692912932,Clothing Store
377,South Wharf,-37.8253279,144.9493432,Akachochin,-37.82424614029673,144.951623732338,Japanese Restaurant
378,South Wharf,-37.8253279,144.9493432,Dock 37,-37.82492539685683,144.9513408268383,Restaurant
379,South Wharf,-37.8253279,144.9493432,Webb Bridge,-37.824117509773,144.94733450474249,Bridge
380,South Wharf,-37.8253279,144.9493432,DFO South Wharf,-37.82512254672466,144.95024777695906,Outlet Mall
381,South Wharf,-37.8253279,144.9493432,Munich Brauhaus,-37.824171,144.950375,Beer Garden
382,South Wharf,-37.8253279,144.9493432,The Boatbuilders Yard,-37.82432,144.95343,Bar
383,South Wharf,-37.8253279,144.9493432,Showtime Events Centre,-37.823867464845804,144.9491700786652,Arts & Entertainment
384,South Wharf,-37.8253279,144.9493432,Mad Duck Cafe & Wine Bar,-37.82430411111114,144.9448504639028,Café
385,South Wharf,-37.8253279,144.9493432,Studio Coffee,-37.82553440283935,144.95023264527592,Café
386,South Wharf,-37.8253279,144.9493432,FightFit Boxing Centre,-37.82735039373772,144.94472142482797,Boxing Gym
387,South Wharf,-37.8253279,144.9493432,Bohemian Bar and Restaurant,-37.82414626432438,144.94950270773134,Spanish Restaurant
388,South Wharf,-37.8253279,144.9493432,Plus 5,-37.824121772692536,144.95123032933517,Bar
389,South Wharf,-37.8253279,144.9493432,Meat Market South Wharf,-37.82398098399206,144.9495280370895,Steakhouse
390,South Wharf,-37.8253279,144.9493432,Polly Woodside,-37.824346963558924,144.9533352181658,Harbor / Marina
391,South Wharf,-37.8253279,144.9493432,IGA X-press Yarras Edge,-37.824699806185166,144.94711210849,Grocery Store
392,South Wharf,-37.8253279,144.9493432,Villa & Hut,-37.825279353667966,144.9502467741349,Café
393,South Wharf,-37.8253279,144.9493432,Byblos,-37.822662,144.9538,Lebanese Restaurant
394,South Wharf,-37.8253279,144.9493432,Adidas Factory Outlet,-37.82516671492079,144.95009235521175,Sporting Goods Shop
395,South Wharf,-37.8253279,144.9493432,Nike Factory Outlet,-37.82515566572592,144.95013934346485,Clothing Store
396,South Wharf,-37.8253279,144.9493432,Pud Thai vs Pho cafe,-37.822876921652984,144.95163525463067,Thai Restaurant
397,South Wharf,-37.8253279,144.9493432,Hightail,-37.821480064133254,144.9496477371486,Bar
398,South Wharf,-37.8253279,144.9493432,Charlie Lovett,-37.82397851264384,144.95074875714943,Café
399,South Wharf,-37.8253279,144.9493432,The Bridge,-37.823973437887815,144.9519823252198,Bar
400,South Wharf,-37.8253279,144.9493432,Caffè Cino,-37.82520943779005,144.95097576129996,Café
401,South Wharf,-37.8253279,144.9493432,Subway,-37.82450297741831,144.9513510638743,Sandwich Place
402,South Wharf,-37.8253279,144.9493432,Signature Pho Viet,-37.824813583990085,144.94886975792332,Asian Restaurant
403,South Wharf,-37.8253279,144.9493432,The Loading Dock,-37.823982,144.946334,Australian Restaurant
404,South Wharf,-37.8253279,144.9493432,Novotel South Wharf,-37.82609948931769,144.95002924664735,Hotel
405,South Wharf,-37.8253279,144.9493432,Gasolina,-37.824190109625064,144.94997029540357,Italian Restaurant
406,South Wharf,-37.8253279,144.9493432,Citizen,-37.82429907377485,144.95077559369898,Café
407,South Wharf,-37.8253279,144.9493432,Piccolo Espresso,-37.82520972319947,144.95047819423326,Coffee Shop
408,South Wharf,-37.8253279,144.9493432,BangPop,-37.82424624361086,144.9515653371969,Thai Restaurant
409,South Wharf,-37.8253279,144.9493432,Anytime Fitness Docklands,-37.82093815577318,144.94966441235798,Gym
410,South Wharf,-37.8253279,144.9493432,Melbourne Public Bar,-37.824355115021746,144.9509495654219,Bar
411,South Wharf,-37.8253279,144.9493432,Subway,-37.825209930872035,144.95049523967006,Sandwich Place
412,South Wharf,-37.8253279,144.9493432,DFO Food Court,-37.82514824280144,144.95037825151033,Food Court
413,South Wharf,-37.8253279,144.9493432,Woolworths Metro,-37.82093292465153,144.94967337552868,Grocery Store
414,South Wharf,-37.8253279,144.9493432,Subway,-37.82090776092729,144.94913037223472,Sandwich Place
415,South Wharf,-37.8253279,144.9493432,Common Man,-37.824223,144.94913,Australian Restaurant
416,South Wharf,-37.8253279,144.9493432,Mad Mex,-37.82512680218833,144.95031591198,Mexican Restaurant
417,South Wharf,-37.8253279,144.9493432,Epic Tea,-37.825088,144.950151,Bubble Tea Shop
418,South Wharf,-37.8253279,144.9493432,Sotano Wine And Tapas,-37.82506011731292,144.95101768753457,Restaurant
419,South Wharf,-37.8253279,144.9493432,Tommy Hilfiger,-37.82516343291015,144.95027347906773,Clothing Store
420,South Wharf,-37.8253279,144.9493432,Citizen Bar & Cafe,-37.824338,144.950636,Gastropub
421,South Wharf,-37.8253279,144.9493432,Sheridan Outlet South Wharf,-37.82460188220753,144.95036706977874,Outlet Store
422,South Wharf,-37.8253279,144.9493432,Fila Outlet,-37.82503419401228,144.9499637968399,Sporting Goods Shop
423,South Wharf,-37.8253279,144.9493432,Forever New,-37.82519580155237,144.95051224851065,Women's Store
424,South Wharf,-37.8253279,144.9493432,Puma Factory Outlet,-37.8250249069075,144.94960085292772,Sporting Goods Shop
425,South Wharf,-37.8253279,144.9493432,South Wharf Convenience Store,-37.82526126090404,144.95035093882402,Convenience Store
426,South Wharf,-37.8253279,144.9493432,news express,-37.825981323930755,144.94660684891826,Bookstore
427,South Wharf,-37.8253279,144.9493432,Elements,-37.8223308100228,144.94566233929743,Coffee Shop
428,South Wharf,-37.8253279,144.9493432,Marina Cafe,-37.824668021068426,144.9460709682935,Café
429,South Wharf,-37.8253279,144.9493432,Sidearm Cafe,-37.82803491595622,144.9498348109047,Café
430,South Wharf,-37.8253279,144.9493432,Rhumbas,-37.822780484259525,144.94568384603713,Café
431,South Wharf,-37.8253279,144.9493432,Mr Burger,-37.821086,144.950603,Burger Joint
